"userID","TotalElite","EliteOrNot","TotalVotes","TotalFriends","Year","Month","review_count","fans","average_stars"
"NJcIrfNMQten3iJEuw62cw",0,0,0,0,2013,7,1,0,5
"eMMI3vBwum4mB3oQn6lUpA",0,0,4,1,2013,2,2,0,4.5
"dy5bZFEwH6MVTJZWcECgVQ",0,0,1,0,2013,7,1,0,5
"c-8qsmnh84Vovs6inngltg",0,0,0,0,2014,8,1,0,5
"Yllw7B4K8R21JVvOjWB9xg",0,0,21,1,2010,12,9,0,3.22
"bIgV5YRmBqzQpweKH80YAw",0,0,5,0,2015,7,5,0,2.8
"d85smqCin0tzcw-KmVIqcA",0,0,17,4,2011,12,5,0,4
"XJtHGGie4ENb845DEPqw7Q",0,0,13,7,2012,5,3,0,3.67
"XOLiRi6gvebYQy1voq9U3Q",0,0,0,0,2014,2,1,0,5
"ThOfb86f_5PW0bB1NHGMgA",0,0,5,0,2011,1,10,0,2.54
"ZloH9GOk3Ul8v4LRBzP6YA",0,0,6,0,2015,9,12,0,4.5
"GexmFW8ZcSjX9fwdgxqzxQ",0,0,75,10,2011,8,31,1,3.58
"LB596bqCCT-VFheoVfvXHA",0,0,3,4,2013,9,12,0,4.33
"4d1NC5UOMuVlzE2uFacvbA",0,0,2,1,2012,3,2,0,5
"0JHYVPpO5y-YmY9M3wTEtA",0,0,8,0,2014,1,7,0,3.29
"K_-qhTp7QQ6vcywQoNN3mg",0,0,2,0,2013,11,1,0,1
"hRYQKUH5SCbwNDvJJilQjQ",0,0,0,0,2014,7,3,0,2.67
"OiY7byyKxsCB8N74G4qwXg",0,0,4,0,2014,5,2,0,3.5
"me2qIPx_u4D1SDMRx_pbFg",0,0,5,0,2012,3,11,0,3.5
"UQKqW-_3wvNjcwp0rlgOrw",0,0,97,8,2012,5,26,0,3.56
"KysAIefGIXw4lXU4LwM8eA",0,0,31,0,2013,7,18,0,4.95
"b_3L_TAiQ1-AnMydgfioKQ",0,0,1,0,2013,7,3,0,3.67
"3U-tmyv3uz1SVU0AsyY0gw",0,0,17,0,2010,1,11,0,3.82
"bbLsJXyqmncc0dKErIpgYQ",2,1,380,17,2010,7,280,3,4.12
"teV7aLo1U1eMlWRkF8lgIw",0,0,9,0,2012,9,14,0,4.5
"YsWpeKpEzcQZQGiLDNMvqA",0,0,0,0,2014,5,1,0,5
"SHFEsRY6Opt1jZS7dAY4Ug",0,0,2,0,2010,12,3,0,2.5
"61Xa6EzEqw1ovuxC3F5Akg",0,0,47,1,2011,12,43,0,4.12
"Q-AKGpXyH-zd6bfWdC-HSw",0,0,3,10,2015,1,8,0,2.38
"WCMIdOlA0BXEyjz2yzBcxA",0,0,44,3,2010,4,24,1,3.58
"hj79YJYkmEEIzBEsTO6qbQ",0,0,0,0,2015,12,1,0,4
"FXuV-HWUvBsZaSjlPqX1tQ",0,0,1,0,2014,1,1,0,5
"y9FQHqRXYOIPqdKV-Nmjqg",0,0,93,3,2011,7,57,2,3.38
"VflC9BSb-8yKWKOxwBeeRw",0,0,2,0,2011,10,3,0,2.33
"_7zt2m7xq9FYLZO4VV0USQ",0,0,7,0,2010,10,8,0,2.75
"XPM67EzqFu8S4FE-R4C2RA",0,0,2,0,2013,10,1,0,4
"M_vzlysIt4WkorhXu7ZY5g",0,0,3,4,2014,8,2,0,5
"TEin5ruJfIkwTmcOMo19AQ",0,0,40,0,2012,9,67,0,3.25
"28Feb3wy4_CgUAyUTWhnwg",0,0,67,6,2012,1,29,1,4
"LfHhEKmGifxv38dVYFQVOg",0,0,2,2,2013,3,11,0,3.82
"o0k32J63_6sLvS7xX5Hw_w",0,0,3,0,2012,1,3,0,5
"7vDUyg-zlawBtlUSxgs4Gw",0,0,2,3,2010,2,3,0,5
"EBtxiFElYFCbWMsfE7PQjw",0,0,0,2,2015,8,3,0,5
"s1Nk7UgLL6TqsxsJ9luzpw",0,0,1,0,2009,7,2,0,5
"En8Xw2SfXkvKVcb3yBM7sA",0,0,0,0,2014,4,1,0,1
"LCKweCzTd4dkQiob9XlnYg",0,0,121,1,2007,6,39,0,4.11
"MlqVn6piC76o9UhcisKq3w",0,0,3,0,2014,6,4,0,4.75
"NrQZyh45eTvEvTS6-gnB4w",0,0,3,4,2014,9,1,0,1
"AO3zZB9Di0ReMHDoNGKgOQ",0,0,6,0,2010,9,4,0,2.25
"NKwc8l8d4-hhHi0EVOFMTw",0,0,4,11,2010,12,5,1,5
"cYpXjAZhmatkZy6PykYS9A",0,0,7,0,2009,5,7,0,2.22
"74SJzvQ8NuQVRbyl5K1F7A",0,0,9,0,2011,2,1,0,1
"HBlnAzTBFtX1XecR8CsPcQ",0,0,0,0,2015,7,3,0,3.33
"cFLbzSOE4gRgkhVxPMasLg",0,0,4,0,2014,9,3,0,2.67
"VFbTJgxbcRYyGH4WpeS3qw",0,0,17,0,2012,7,10,0,3.1
"uH4UNYmI1k3qVZ8Lfp_kZg",0,0,24,0,2010,12,19,0,3.11
"b9wxCVKGyAwbXsYZL4rUIQ",0,0,3,0,2013,4,2,0,3
"kDBhhWQuYQX5q11GqLTH9Q",0,0,6,0,2015,9,3,0,5
"-6_3-kdAEePkGD_3N4xl5w",0,0,7,4,2010,1,11,1,3.82
"q6B_wZzoJvwa-KvyA0C0yg",0,0,33,0,2009,2,24,0,3.25
"UygE4QScfsbNgGAigI4ctw",0,0,396,10,2011,7,230,3,3.83
"owgDVMxiKina-_al3MDkOA",2,1,525,64,2007,12,200,3,4.05
"TmpSkkMPoh1LwV4ph9io9w",0,0,19,0,2012,11,41,1,3.67
"f3bhhoLlS-rvnUwfOp_hsw",0,0,164,7,2009,11,72,2,4.12
"crjd3qQrv9401U9RW-nG3w",0,0,1,0,2014,4,3,0,3.67
"mf2jnJccwMpVrFXpn7fedA",0,0,15,8,2012,4,5,0,3
"zPx3-8muDiQ-LkuHaRV5Ow",0,0,11,0,2011,9,10,0,3.4
"XvM6qcTQzDBtkVilTgcZgQ",0,0,0,0,2012,7,1,0,5
"qu2R6EjHzm22vrhLhpLglQ",0,0,0,0,2015,8,1,0,1
"PKU-y3xrJw7EZBuyNMCNBQ",0,0,9,3,2009,10,2,0,4.5
"sdTTBd3G_WROrJEITYwrRA",0,0,0,0,2015,2,4,0,3.75
"agoeVBbpNw61bdHTbQ_wgA",0,0,62,0,2010,5,38,3,3.82
"zw5j9XyU9TlvF5gn-ubnbA",0,0,1,0,2015,1,3,0,3.67
"gy6Jojo0NRRBwDXnXawKkA",0,0,0,0,2013,2,1,0,5
"99kS9I75_frz6pXPkt6MWQ",0,0,28,2,2013,2,41,0,4.34
"INMMucLxwBF9bdHXLunVVA",0,0,117,14,2008,1,60,4,3.91
"xtxMCG7RXaybOwzbJVTS1g",0,0,4,0,2013,5,6,0,3.83
"R-5E6dfIlilS3YTPNcdnSA",3,1,3361,171,2012,9,316,26,3.72
"Goic-oZv7DMVouwNeiYkog",0,0,7,0,2014,5,10,0,4.3
"s2ng6w97uYORYWM69u08zg",0,0,8,0,2009,7,12,1,4
"IjzoDIYKtGULkaPKGSp5EQ",0,0,22,0,2010,12,16,0,4
"0IwrhSLIqVzfvfFZ6eONYw",0,0,0,0,2015,5,1,0,5
"Pwy9hYF6fRQx7URu5fOYyQ",0,0,6,12,2014,7,4,0,4.75
"V8JvDovnHf3YiTxzD07-Gw",0,0,0,0,2015,1,1,0,3
"egNgc6rjtEEjSVmhc3LdZw",0,0,11,0,2012,11,8,0,3.33
"K-_p8TUzvIJvo7Ciphcuqw",0,0,36,0,2012,6,13,0,2.33
"yB5zEKxlteL91PFpR3Y0UQ",0,0,0,0,2015,7,1,0,1
"Wj-8vULuUnXdHsV4AQCEQQ",0,0,19,15,2014,3,5,0,4.2
"Luxo8TxWiGhNWWN1-aBn_A",0,0,0,0,2014,1,1,0,1
"cQGGH_HlU2LJ9qSlFf88Pg",0,0,1,3,2012,4,1,0,1
"0lloMCvCp01v1Ige7j4Dpw",0,0,39,5,2008,10,19,1,3.47
"FjVoK47PZSzQZ55MEfyK-g",0,0,7,3,2013,3,5,0,2.6
"jUkG7FEGIlH-ZnyPwwAIJg",0,0,64,0,2009,12,39,1,3.64
"MG-i9R5ZE8o47OrIaoV0GA",0,0,25,10,2013,9,11,0,5
"jXlj5oouIubsmMqXaxJUdw",0,0,31,0,2011,7,7,0,3.86
"ZfxjfO6AjH6q7SoaeyTP8Q",0,0,0,0,2010,3,3,0,5
"ZbDA6UYuw--hQXeuUcvmWA",0,0,419,1,2009,7,54,1,3.21
"xcluigPrsq7Z_7fSTkW9WQ",0,0,21,10,2012,2,9,0,3.11
"z3-9qdy55o45H7WNw_bdbw",0,0,15,2,2011,3,10,0,4.2
"rnqFYlXN1tvHgr8at0Ud7g",0,0,0,1,2015,1,2,0,5
"eOm4zAmsgGPvWr_hzmnc2Q",0,0,2,0,2014,4,3,0,1.33
"buEi_55l1GRKx-xlmdkWtA",0,0,6,0,2012,7,12,0,4
"-9Jq63u3-h8lqhobTpEpEQ",0,0,71,3,2011,4,52,0,4.58
"u45TVvj9xf8V7J4sFtUhuQ",0,0,187,0,2009,5,123,3,3.89
"UHxrn4znGidPZ9E5DWCPnQ",0,0,0,0,2011,11,1,0,5
"0UsLPdBpUvUZHRGZhZVTOQ",0,0,19,0,2013,2,12,0,3.83
"J6Cw8IcnFYoOtGhyso3oDg",0,0,105,3,2009,5,16,1,3.94
"jfThZYYwd-ASjy-xR74AuQ",0,0,0,0,2009,3,2,0,5
"Cm6rFCAMuEI7p852Q4fl8Q",0,0,67,0,2012,6,64,0,3.84
"o5G2z1GVT5ktVzehJQKeXg",0,0,1,0,2009,9,14,0,4
"B4TUl7Vq95LQkN6NqUoC5g",0,0,3,0,2008,8,2,0,5
"3-LYNvC_44me___586QD7w",0,0,65,0,2011,9,20,1,3.41
"xK0J4PsJFt6mGJKSWHb_9w",0,0,3,0,2013,6,2,0,5
"H6QHvkLMhxKkRkIEHGdxPA",0,0,6,1,2010,1,12,0,3.83
"joBsLw8baN1cqQTM5boWgw",0,0,31,5,2013,4,13,1,4
"0dtRdP73eKiDyMsDWdXF5A",0,0,28,1,2013,2,8,0,4.12
"f5cJ4xWPQ17s5mQqu6b_UQ",0,0,54,0,2010,3,49,3,4.64
"dmaA1Jk0JUO-krnoGa7whw",0,0,0,0,2014,11,2,0,5
"UQdvuD1FM7lyHfaFduqC8g",0,0,0,0,2015,8,1,0,3
"aBQxGjO5b0t8Y6o516caRQ",0,0,16,2,2010,9,11,1,4
"iMvv98GdjIt523GcDJ09QA",0,0,1,0,2010,5,9,0,3
"Lt2LABezAbpaFGUWBTp_Ow",0,0,20,3,2009,9,11,0,4
"aPnvqHWbJsMqtlOJbxXe_Q",0,0,0,0,2012,8,3,0,2.33
"sswYaxw2SCb7bVIif2ao4g",0,0,22,2,2012,6,36,0,4.27
"buHjeqQxh7SgStX7IpDJPw",0,0,1,2,2014,8,2,0,4.5
"xLJKMnWkPmMmnCqo9S9Fdw",3,1,485,39,2010,5,194,7,3.65
"0loq8eZavGsJXxoQg7PCIA",0,0,430,16,2010,6,22,14,3.38
"Ro0aV0Sc-V8qE41RboUCrg",0,0,14,0,2012,2,3,0,2.33
"XrqZyjycQiCXzznfb_Ac_A",0,0,3,6,2011,4,5,0,4.2
"Ge_1QL_76uUrw-89A0_ykA",0,0,156,21,2008,3,127,4,4.01
"ozlR0IgaWP0sKQWO4YubFA",0,0,50,15,2009,2,33,0,3.91
"jDNvoqSJr9IAMWwqqBinzg",0,0,125,0,2012,12,76,1,2.47
"Y4zS2sjnr7wHNW0hBOrA8Q",0,0,1,0,2013,10,2,0,5
"KecADwywX4Q2MYzLaD0ClA",0,0,2,0,2014,7,5,0,3.8
"lxrkDI8zjiUL2FXT0EFcXg",0,0,2,0,2015,3,4,0,4.33
"wkAG24KxSiNqvx9AsadoTg",0,0,0,0,2015,9,1,0,5
"6JBhI8EXyvtzQ8vB5J08tw",0,0,23,2,2012,7,6,0,4.83
"IVB8g1ZYcDVvJ-KfqBQO6A",0,0,3,0,2015,10,2,0,5
"GYtQ2DcISVhlUGKbaP0SkA",0,0,0,0,2011,9,2,0,2.5
"QT0qnad6M07GIE6ylZ2ppQ",0,0,0,0,2015,6,4,0,2.75
"0WXLpN_BB0pQ05esByZccQ",0,0,22,2,2013,10,13,0,3.85
"C6PPJe-TRQYKiVQh1vNe0A",0,0,25,4,2008,5,18,0,4.05
"j200-znAU1ZgaFAbty5tGA",0,0,20,0,2006,3,26,0,3.52
"i3owPDhLVOTVl93poerthQ",0,0,14,2,2011,4,11,1,4.44
"ZBQ4aZEbmH1zhdiBRyuEmg",0,0,22,2,2011,8,26,1,3.77
"asUav91M1e2gQqDAEQQJGA",0,0,0,0,2013,10,1,0,1
"4k3ORq346uojFXKDCuhbag",0,0,10,1,2013,5,7,0,2.14
"-3z3rXuzzWGiwejBkF3B-Q",0,0,38,16,2013,7,12,2,3.83
"ct4OcDFYJrxB0u2ZXgDiyQ",0,0,88,0,2011,10,42,0,2.67
"XButIkvGohqnYBkO14l8Ng",0,0,6,0,2014,10,5,0,3.4
"9GXkf2BzRbJ1851wv4B9pQ",0,0,3,1,2011,9,6,0,4.33
"Pl9KUxGkNnr7lGaVvOGRGA",0,0,4,0,2015,10,1,0,3
"-TeEGApFB2qlOci1TFeRJw",0,0,0,0,2015,12,1,0,5
"BK4tNd7XA0a6j18MDkLFtg",0,0,40,0,2011,1,35,1,3.83
"-GP8jgo-uXV1XjqGBOvedA",0,0,1,2,2015,9,1,0,1
"w48PyHyCrX_0mTF29PDqRQ",0,0,0,7,2011,3,3,1,5
"UVlrV_96xAQPLha9IVRrPw",2,1,295,42,2010,11,177,13,3.66
"jWCRrBFiYfWvvBAeijGoVA",0,0,9,0,2014,7,14,0,3.12
"5DorVz58rt2W1EjzlqRsfQ",0,0,6,1,2013,10,4,0,2.5
"scYkZRs04oXXpqabdXH4dA",0,0,0,0,2014,6,2,0,4.5
"sLkMh2rARdqowwO_u1FN6A",0,0,0,0,2015,2,1,0,2
"lPQZQOAZL67eZfXtSCEbeg",0,0,2,0,2015,4,1,0,1
"bf8vhT5SW3ZVdV5hqtmDbg",0,0,7,1,2011,9,5,0,3
"7OX88Ogsz419bNRyfmtTSQ",0,0,0,1,2014,10,2,0,1
"PZinxuY8TEYppkXUDiiTHg",0,0,115,0,2011,1,74,2,4.51
"H3NnnZAxAcvVM5xVD97jCg",0,0,5,0,2013,12,3,0,2.33
"zH5Ab6avbZkk1jshdYbT_w",0,0,2,0,2014,5,5,0,4.6
"HABTRNZCxQOCMdRLWQO5YQ",0,0,5,0,2013,2,4,0,3
"Kh2TojDGjt3cP8nJHpdHuA",0,0,5,0,2014,10,3,0,5
"Td-3tR2DfD_LXSdSUgYlKg",0,0,4,0,2013,5,6,0,4
"-4cyOnOFSQ-4NJIijJCKkg",0,0,23,1,2011,8,38,1,3.92
"cOwY8lgE2G5Lz5WZgNAJYA",0,0,0,0,2015,8,1,0,5
"qt4Z7HadPT3juE1X5ShlhA",0,0,72,0,2009,10,38,2,4.12
"ewhj-FXr-FG02yT0peV6HQ",0,0,7,0,2013,5,14,0,4.29
"lrTIvtXoQ5MpXNyAXDGMIA",0,0,137,10,2009,8,62,2,3.88
"zhFLW0jlE11SXOYS5nzYGg",3,1,161,6,2009,5,73,2,3.96
"caw5S5wxV4Epk5J4fFaStA",0,0,65,0,2011,5,42,0,3.4
"q0SYiDATMKir7yrMFqXIRA",0,0,1,0,2013,6,5,0,3.5
"tA-tzj2slHK7s7eaPvDa0A",0,0,2,1,2013,3,1,0,5
"Nx9V4QLKEus_aloK2JR-lw",0,0,34,1,2006,5,20,1,4.82
"D3TnDigTdwLShZjARAtd8w",0,0,0,1,2013,6,4,0,5
"asSg3T8qfB2dXbRFAnbmXA",0,0,29,9,2015,2,5,0,5
"Ujrax5OwCu6aAl37-b5kQw",0,0,3,0,2015,5,14,0,4
"zIjGQBNUAGzY2LNBHQBa3A",0,0,25,8,2008,12,5,0,3.6
"JmJFnYVd10_O1xwjgv8ylg",0,0,98,2,2008,4,39,0,3.8
"5jphIhNm7pJjYrfs1rQyIw",0,0,4,2,2012,2,3,0,2.67
"tkcbGIJn6sZbWmNan3j6fg",0,0,6,0,2013,9,3,0,2.67
"e1_BL5LWr9P3UjNNjo0Jhw",0,0,45,1,2008,6,20,2,4.3
"rO3vLC57U2b_9pXGs1aqMg",0,0,1,22,2010,11,4,0,3.25
"zRuyGKh-ksUzJ1wqNU46Gw",1,1,5674,336,2012,6,458,27,3.84
"FGzn2jlieBY-LIgKg_mmMQ",0,0,41,1,2010,12,31,1,3.56
"n2GcGSAV-8Ki5alAZx7TzQ",0,0,8,0,2013,11,8,1,4.12
"ryE1vRkxJKmKbV7iuIs2WQ",0,0,77,1,2010,2,16,0,4
"g8MiZwdfk62Fj_jlZRTK1A",0,0,36,1,2008,7,20,1,3.78
"-AI8fSonmZYXAospLUXHlA",0,0,145,19,2013,10,61,5,4.25
"ZPmHnuRWe4JxZXHZVpnYiA",0,0,5,0,2009,9,8,0,5
"xZQcfUtaTsr4aK2QNRan1Q",0,0,10,0,2013,9,4,0,3.6
"BTLhkBb8epIGZtAMF9JIFg",0,0,2,26,2013,2,1,0,5
"HrZ3fX9NRTxXBoEKfO0wKw",0,0,78,0,2010,2,35,1,2.69
"Mk9n5ij9rad1gIVR_2uGuw",0,0,2,0,2012,7,11,0,2.36
"iNc8YvzbXuIKVWlILoCu2Q",0,0,33,1,2012,5,14,1,4
"xjVwJDEmbd0HoQakW6k7Ww",0,0,0,0,2013,5,1,0,4
"2bYde7eLuagOi2sorjhtNw",0,0,5,0,2011,11,4,0,4
"eDmF5BM9vTBuziuszyX83w",0,0,19,0,2010,2,5,0,3.6
"oqhNz7TDQNXj4jvDhqnYAQ",0,0,6,0,2011,3,5,0,5
"but-YRzS-Xq9TBCTNgUjZw",0,0,7,18,2014,6,2,0,5
"2EgBYHaS5FT3kSVTPVHCYw",0,0,8,0,2014,8,12,0,3.92
"Qsld85i3TsGHFNkZ38NuiQ",0,0,14,3,2011,12,7,0,4
"XwjogotAHRY_1PtK4bCZQw",0,0,1,0,2015,2,2,0,5
"YCl6F-kvTa1wJQElzMICQA",0,0,1,4,2013,6,2,0,5
"v4cyplpnhdQlWpjlDlysNQ",0,0,26,0,2010,7,18,0,3.95
"NTI290Td8okOI8PQipxdCw",0,0,31,0,2008,2,28,1,3.25
"HR4TtxjIF1Qd3J4x-1dRCw",0,0,7,0,2014,3,9,0,2.89
"-vlcVrSqfPL9NV2BL_Nv7g",0,0,0,0,2015,9,1,0,5
"LJD1z-6_BgNSI_gy9lPxdQ",0,0,6,1,2013,2,12,0,4.5
"hKORvag3mqmXNn7KUwfqhA",0,0,0,0,2014,8,1,0,5
"oy6La2jl-JHtM5y0GC_ffg",0,0,5,0,2011,1,5,0,3.4
"lPdikwei4H6bqE1AsPzQmQ",0,0,36,16,2014,3,11,0,4
"4bLIVrv3_QxYPS6iI7WenQ",0,0,6,0,2013,11,6,0,4.2
"qtPqZueXeQuCAz0QhkztMw",0,0,0,0,2013,12,2,0,4.5
"Bth20Eiet8R0VWWO2ODZ9A",0,0,2,0,2014,4,7,0,4.43
"D5OhXAAKb4-BbQS6w1YPiw",0,0,0,0,2014,2,2,0,5
"rnZ2_aQ9EpkHY5f4F-nN6Q",0,0,3,2,2014,12,1,0,5
"1Ey_AoFVpazj7n1TPhcoXw",0,0,3,0,2013,6,2,0,5
"L4XFyaLvTGVG1IeiWLeF1Q",0,0,1,1,2013,10,1,1,1
"sN5VFr35TqF7h2H5HUx8kw",0,0,75,1,2009,5,91,1,4.01
"fi4zS_OULkYNXj-A8ZcFnA",0,0,2,0,2013,2,4,0,3.75
"PEyz_QtPeFB__OQUanN8eQ",0,0,208,28,2011,1,76,5,3.77
"F_pA2Z_EKE0q_f5P6N6TpA",0,0,0,0,2015,6,2,0,5
"4ZDskYCgE8VGGRjhcVEx7A",0,0,43,5,2010,7,44,1,3.45
"V5E8xBG7rRyFJhSCi5pf0A",0,0,1,0,2013,1,5,0,1.8
"VS2CLS6HwrrJYU8ufAEzWg",0,0,298,18,2010,6,238,2,4.05
"WWHRpqM41bC2lMHxeMYHMA",0,0,3,2,2011,7,3,1,1
"7P-k-3X4xaJet3-9kWeV1g",0,0,265,6,2009,8,64,4,3.69
"7qL7sJrVnucj7QtZ0BzCaA",0,0,2,1,2014,9,7,0,3.5
"tGQgffrPtkzQSMwhtBERRQ",0,0,5,0,2009,9,12,0,3.27
"Y8Yp2w3_xwyifoQf1XBGVg",0,0,1,0,2015,12,2,0,3
"riPKVhNlYjIriwI4MptQjQ",0,0,6,4,2012,3,8,1,3.43
"NRJXtXbzJeQQQJJGEI82HQ",0,0,8,6,2010,10,4,0,4
"KXUSyIWxeyopmlkhIKqeqA",0,0,2,0,2015,4,5,0,3.4
"2pLSxZlQDcHmMWimrmCSGQ",0,0,7,0,2010,8,6,0,4.33
"lKfYxdROcuxmADXub5CyEA",0,0,277,31,2007,7,63,2,4.21
"go6w7l3vM7geJYOH-hcCfg",0,0,94,3,2011,11,34,1,3.31
"u9-xDo9u_CcKAXQTRpqzQw",0,0,18,0,2012,3,15,0,3.93
"tasCgKOpKYSdJwBKHFjoVA",0,0,74,5,2010,10,86,0,3.64
"bCODegbq5zxsroER9Z_99g",0,0,43,3,2010,11,16,2,1.67
"QHWGKJlwpchGsEURbbSDKw",1,1,113,6,2010,7,41,0,4.12
"LqUctUPOZnJcZ-R34q59vw",0,0,43,6,2010,3,25,1,3.73
"xr2wjCVOowi1ndM5ZB_azQ",0,0,2,0,2013,12,2,0,3
"CUISGDqI5ZRIGXH9EgpFMw",0,0,0,0,2015,1,1,0,5
"eX_VkuPcnA4wICJy4edTIQ",0,0,32,0,2012,3,14,0,4.21
"7USeeIEM4NbOsUK3ptBfgA",0,0,1,0,2015,1,1,0,2
"6oDX05oHe_vG3EomghoOPQ",0,0,3,7,2010,3,5,0,3.8
"tJfHzCXJ687TkRowynZyGQ",0,0,0,0,2014,9,1,0,5
"XPjjYupzxaikVUPoCAmcGA",0,0,134,10,2006,1,92,2,3.8
"fjwtbxx-GgqJ4y3x3yZtkQ",4,1,1676,62,2008,4,267,19,3.85
"T3k4ep32usKxEW3rVW_GIA",0,0,45,0,2008,7,19,1,4.25
"KNA7GB1F2BjRmZlLFuRJpQ",0,0,3,0,2012,12,1,0,5
"024eEq94xqCTnAS0BUVHYw",0,0,22,1,2014,5,23,0,4
"vNL-s20Abpfi62RJKDZcqw",0,0,3,7,2014,12,2,0,5
"N5TTuT-VM-SfCayt1w7Oag",0,0,0,0,2013,10,1,0,5
"8LgqyZTHzvD6yrl-JZTdtA",0,0,12,9,2012,5,5,0,3.8
"709V2tU-HN7J8Tfa_50yuA",0,0,59,1,2011,11,20,0,2.54
"UrSj4pXhJjml-CU1ZKOJoA",0,0,2,0,2015,5,8,0,3.75
"2FgOSEqGbDk1BygE9N49aQ",0,0,96,10,2006,10,31,4,3.84
"888fEXs_tkPtISFFyG0oeQ",0,0,35,8,2012,11,53,0,3.78
"0cRJ6BKK8OuEfStTytowUA",0,0,75,2,2010,11,66,2,3.3
"GQQnBA6r9kf6njL-aFKpeQ",0,0,0,0,2011,9,1,0,5
"MteMbNnlxGoaNybHY1fEJw",0,0,13,0,2008,12,10,0,4
"rZktOLxe1k2zcxJzzvTgmw",0,0,6,0,2013,2,10,1,4.4
"QXtMJkoqprbpO-GHVzQr_A",0,0,19,0,2010,3,7,0,4.29
"Aggpf1EWooD85fhOhoRxPg",1,1,225,39,2007,11,37,3,4.19
"3S7bKa8UdmcCIQ0RUJHUGg",0,0,4,2,2012,10,2,0,2.5
"aV-cYvsBKAIAQkjPEB1-fA",0,0,90,2,2008,1,67,0,2.88
"L1SLXwSt1a0FkY7rp-Je0w",0,0,7,0,2013,9,3,0,2
"REPMjgsXVrMixjidzuCQ7A",0,0,13,0,2009,11,11,0,3.2
"Yzve7fp5SYYOt3_GYjZgVQ",0,0,91,0,2010,1,39,0,4.62
"0Qhrlc7Q2o-m0FupYza8Zw",0,0,2,1,2014,10,6,0,4.83
"2apNxqQScjtJJumZ5--Tfw",0,0,70,1,2011,10,8,1,3.4
"7bV1QeO-VvYkYn_IL9-4Ew",0,0,3,0,2014,8,5,0,5
"MvfhOjVzDPCjyB98cSs-yA",0,0,19,0,2015,9,15,0,4.27
"kxCVf61zuTKeBOeroljhXQ",0,0,3,9,2015,6,6,0,3
"f6upOX0Va6E09aq_NkuLlw",0,0,2,0,2014,9,2,0,5
"bJpq2BV8CBAQngkKlJd8-A",0,0,29,7,2010,7,18,1,3.83
"akfPIwIUE1byZLGT9W8nfg",0,0,44,2,2010,4,43,0,4.26
"22ATC_sf8aP8lr0cbNLNEQ",0,0,0,4,2014,6,1,0,5
"4bliSmnG8F2-SmfUxPmsSQ",0,0,0,0,2012,6,1,0,5
"Wp75atWKpvCxEYYMlxVf1A",0,0,7,0,2015,3,2,0,3.5
"0FB5QPcy-1pAi2qMUKCHfQ",0,0,52,1,2012,2,10,0,4
"eEmSZ4--1MENJedYl7NWDg",0,0,0,0,2013,5,2,0,5
"xSRGSiEXLm62TRjhwjD8Ww",0,0,2,91,2015,4,6,0,3.67
"TKTYSdKIq8H6ZaQHI3PokQ",0,0,2,0,2015,5,2,0,5
"cxLP2KfIeJ56KuleTqAQcw",0,0,2,0,2013,1,1,0,5
"qB5g5US7ugzNuTFRYybzCw",0,0,18,0,2011,1,8,0,3.5
"ZN-WJmzdTPjD1CXPLYXCbg",0,0,2,0,2015,2,7,0,4.86
"tLzSvl4L8Eebrd5vYFj1nA",0,0,1,0,2013,1,2,0,5
"5Ml1EF9wyF6C0AOUhldH6Q",0,0,16,0,2014,4,64,0,3.76
"oP20rUi8AcjHAXiA22EaLw",0,0,14,2,2012,9,7,0,2.86
"68fvdjZ7Dx4-IHxKYR6-KA",0,0,72,1,2013,3,37,0,3.55
"XesDAOgYNz-opvqWiphn8A",0,0,9,0,2013,5,10,0,3.3
"1dgkFQLqad0ZneqQCgr_dQ",0,0,2,0,2015,4,5,0,2.83
"4MeDEr3WARfDZQl-TMJNpw",0,0,0,4,2012,5,3,0,5
"ZM7NnMlqkqt6ukwoBLzA-g",0,0,20,0,2012,1,7,0,2.57
"zjAwvkqvQR_wBFpaLVpvmg",0,0,0,0,2010,12,2,0,3
"lnOi97O9HCOMiB8UgV6Geg",0,0,13,0,2008,4,11,0,4.91
"nybhw_kE7sBv73EjRmQjUg",0,0,186,10,2011,3,149,4,3.85
"sdvDDjdh8Thi8vTd2TN8SQ",0,0,2,0,2010,8,2,0,5
"UqqjLzUvN-4uWV89M28JGg",0,0,0,0,2014,5,3,0,2.33
"-z0XiBC54wWBaitA37ZcWg",6,1,870,72,2009,1,227,14,3.92
"sefPL53-v60Gu5pYliJ87Q",0,0,0,0,2014,10,1,0,1
"2HIU7dnnHnAJLODfKI6y6Q",0,0,15,0,2014,3,9,1,3.89
"G847utLaFZ8y0r1ZL7cnXQ",0,0,1,7,2014,7,2,0,3.5
"xlsAkJtTnRU6Q1vKExEcmg",0,0,15,1,2012,3,14,0,3.93
"-SC91ZBxiD6zLXwaW-NjQQ",0,0,56,6,2011,3,23,1,3.79
"6JslGMCP7XcyAIb1HUz1Iw",0,0,2,17,2011,10,2,0,3
"ct8pQd5qNIxs-zsUwKsGfA",0,0,8,0,2014,3,5,0,3
"CaKjLoIERe3S6QpFUR7bIA",0,0,15,8,2011,5,6,0,5
"QSdoQXL41ynK-yHYqagKaw",0,0,0,0,2015,3,1,0,5
"GMSKCyxpEsZJFT8HljNVoQ",0,0,9,5,2011,10,6,0,3.33
"WVhz7KsKw2Wi38vYWzu4jw",0,0,3,0,2015,5,11,0,4.18
